id,u,x,y,z
58.82745,2.8271200216422e-09,58.92745,0,0
58.9941,2.7030087370096e-09,59.0941,0,0
59.16075,2.5843665204438e-09,59.26075,0,0
59.3274,2.4709513680528e-09,59.4274,0,0
59.49405,2.3625320258154e-09,59.59405,0,0
59.6607,2.2588875280694e-09,59.7607,0,0
59.82735,2.1598067165263e-09,59.92735,0,0
59.994,2.0650878257724e-09,60.094,0,0
60.16065,1.974538038387e-09,60.26065,0,0
60.3273,1.887973112683e-09,60.4273,0,0
60.49395,1.8052169713262e-09,60.59395,0,0
60.6606,1.7261013670262e-09,60.7606,0,0
60.82725,1.650465502225e-09,60.92725,0,0
60.9939,1.5781557288865e-09,61.0939,0,0
61.16055,1.5090251969899e-09,61.26055,0,0
61.3272,1.4429335849534e-09,61.4272,0,0
61.49385,1.3797467748252e-09,61.59385,0,0
61.6605,1.3193366102293e-09,61.7605,0,0
61.82715,1.2615805962897e-09,61.92715,0,0
61.9938,1.2063616823034e-09,62.0938,0,0
62.16045,1.1535679845715e-09,62.26045,0,0
62.3271,1.1030925912866e-09,62.4271,0,0
62.49375,1.0548333065722e-09,62.59375,0,0
62.6604,1.0086924753263e-09,62.7604,0,0
62.82705,9.6457674689297e-10,62.92705,0,0
62.9937,9.2239691783144e-10,63.0937,0,0
63.16035,8.8206771375367e-10,63.26035,0,0
63.327,8.4350764819728e-10,63.427,0,0
63.49365,8.066388212671e-10,63.59365,0,0
63.6603,7.7138679297299e-10,63.7603,0,0
63.82695,7.3768039741347e-10,63.92695,0,0
63.9936,7.0545162910555e-10,64.0936,0,0
64.16025,6.7463547153941e-10,64.26025,0,0
64.3269,6.4516979517653e-10,64.4269,0,0
64.49355,6.1699519928753e-10,64.59355,0,0
64.6602,5.9005492043229e-10,64.7602,0,0
64.82685,5.6429468657392e-10,64.92685,0,0
64.9935,5.3966263496997e-10,65.0935,0,0
65.16015,5.1610917763088e-10,65.26015,0,0
65.3268,4.9358692766253e-10,65.4268,0,0
65.49345,4.7205057520397e-10,65.59345,0,0
65.6601,4.5145682135995e-10,65.7601,0,0
65.82675,4.3176426381547e-10,65.92675,0,0
65.9934,4.1293333758428e-10,66.0934,0,0
66.16005,3.9492620956067e-10,66.26005,0,0
66.3267,3.7770672538558e-10,66.4267,0,0
66.49335,3.6124031224981e-10,66.59335,0,0
66.66,3.4549393125313e-10,66.76,0,0
66.82665,3.3043598782404e-10,66.92665,0,0
66.9933,3.1603628900956e-10,67.0933,0,0
67.15995,3.0226596092429e-10,67.25995,0,0
67.3266,2.8909741046689e-10,67.4266,0,0
67.49325,2.7650424925503e-10,67.59325,0,0
67.6599,2.6446125931408e-10,67.7599,0,0
67.82655,2.5294432299685e-10,67.92655,0,0
67.9932,2.4193039223862e-10,68.0932,0,0
68.15985,2.3139742399589e-10,68.25985,0,0
68.3265,2.2132435270076e-10,68.4265,0,0
68.49315,2.1169103079359e-10,68.59315,0,0
68.6598,2.0247820404571e-10,68.7598,0,0
68.82645,1.9366745678839e-10,68.92645,0,0
68.9931,1.8524118981054e-10,69.0931,0,0
69.15975,1.771825699186e-10,69.25975,0,0
69.3264,1.6947551014446e-10,69.4264,0,0
69.49305,1.621046232959e-10,69.59305,0,0
69.6597,1.5505520423785e-10,69.7597,0,0
69.82635,1.4831318712306e-10,69.92635,0,0
69.993,1.4186512953136e-10,70.093,0,0
70.15965,1.3569817309165e-10,70.25965,0,0
70.3263,1.298000292885e-10,70.4263,0,0
70.49295,1.2415894320979e-10,70.59295,0,0
70.6596,1.1876368084758e-10,70.7596,0,0
70.82625,1.1360349572617e-10,70.92625,0,0
70.9929,1.0866811754269e-10,71.0929,0,0
71.15955,1.0394772144954e-10,71.25955,0,0
71.3262,9.9432917895952e-11,71.4262,0,0
71.49285,9.5114724354613e-11,71.59285,0,0
71.6595,9.0984556239665e-11,71.7595,0,0
71.82615,8.703420088718e-11,71.92615,0,0
71.9928,8.3255809435269e-11,72.0928,0,0
72.15945,7.9641872880713e-11,72.25945,0,0
72.3261,7.6185214823829e-11,72.4261,0,0
72.49275,7.2878969433862e-11,72.59275,0,0
72.6594,6.9716574969545e-11,72.7594,0,0
72.82605,6.6691753503606e-11,72.92605,0,0
72.9927,6.3798505136171e-11,73.0927,0,0
73.15935,6.1031089340593e-11,73.25935,0,0
73.326,5.8384019796359e-11,73.426,0,0
73.49265,5.585204722764e-11,73.59265,0,0
73.6593,5.3430154791792e-11,73.7593,0,0
73.82595,5.1113542291473e-11,73.92595,0,0
73.9926,4.8897622061135e-11,74.0926,0,0
74.15925,4.6778004442594e-11,74.25925,0,0
74.3259,4.4750494116638e-11,74.4259,0,0
74.49255,4.2811076743657e-11,74.59255,0,0
74.6592,4.0955915693475e-11,74.7592,0,0
74.82585,3.9181339756482e-11,74.92585,0,0
74.9925,3.7483840229922e-11,75.0925,0,0
75.15915,3.5860059615012e-11,75.25915,0,0
75.3258,3.4306789022004e-11,75.4258,0,0
75.49245,3.2820957775952e-11,75.59245,0,0
75.6591,3.1399631105199e-11,75.7591,0,0
75.82575,3.004000058123e-11,75.92575,0,0
75.9924,2.8739382063579e-11,76.0924,0,0
76.15905,2.7495206908166e-11,76.25905,0,0
